id	CD274	CTLA4	HAVCR2	LAG3	PDCD1	PDCD1LG2	TIGIT
TCGA-BC-A10W-01A-11R-A131-07	0.476959655664459	0.855857382489549	1.65251103736248	0.532493566177393	0.513813909466433	0.513779831264829	0.361075519223208
TCGA-BC-A10X-01A-11R-A131-07	0.622505870198957	0.110912135798649	1.40882861510352	0.751638900452208	0.255399029777861	0.857451610651997	0.300741778129118
TCGA-BC-A10Y-01A-11R-A131-07	0.631464983917198	0.440662942243552	1.05079808818245	1.0933048893429	0.971142725284827	0.720064378893309	0.4545537579
TCGA-BC-A10Z-01A-11R-A131-07	0.242163824373577	0.0684767558934998	0.677939798739856	0.271595933605789	0	0.120546617697035	0.0378549290006104
TCGA-BC-A110-01A-11R-A131-07	1.55558166913023	0.582038434720812	2.16606721169353	0.929770764373263	0.568323232122894	1.07977140519449	0.175974982554082
TCGA-BC-A112-01A-11R-A131-07	0.354659016480146	0.0825809176296107	1.89936071158964	0.370591477352043	0.135486479471029	0.27647471441183	0.104580644058591
TCGA-BC-A216-01A-11R-A155-07	0.577855965210754	1.97458901645589	2.00749151814946	3.03323712536708	3.0357158204237	0.227912599607623	1.90705756196623
TCGA-BC-A217-01A-11R-A155-07	0.822915309025411	0.764011699276715	1.07751934572382	1.02828420530983	0.621007908418938	0.799390557119135	0.719017954542877
TCGA-BC-A3KF-01A-11R-A213-07	0.389132254788551	0.0624058496403425	0.529521986532536	0.773746392941373	0.180139332288132	0.274354390666517	0.109865796945568
TCGA-BC-A3KG-01A-11R-A213-07	0.519948644999004	0.48237388685154	0.973201499710781	0.545035722601383	0.442684949258298	0.223406262263312	0.234043533536441
TCGA-BC-A5W4-01A-11R-A28V-07	0.251607071474224	0	0.635037081546935	0.452252625424673	0.0165965865037647	0.0868571161773093	0.0115405736151249
TCGA-BC-A69H-01A-11R-A311-07	0.2431669931728	0.817468446813826	1.80422151572063	1.1866519152208	1.29125287987644	0.379254524758244	0.371421862914742
TCGA-BC-A69I-01A-11R-A311-07	0.403034703334572	0.0808577871718062	0.663244430416833	0.68394143658206	0.170252852159332	0.281326560691619	0.0843263525695619
TCGA-BC-A8YO-01A-11R-A37K-07	1.3202918274044	1.61870884530336	2.41815978535504	2.86884647911974	2.28153934877925	1.61521979469753	1.56990634595544
TCGA-BD-A2L6-01A-11R-A213-07	0.250389072996298	0.221103453055099	0.574937264183733	0.479898385171401	0.221685154028854	0.215836629088324	0.179940895648582
TCGA-BD-A3EP-01A-11R-A22L-07	0.471895922089315	1.28900036139191	1.82051125636273	0.797009154244994	1.1815009943305	0.49700829412858	1.0340312124032
TCGA-BD-A3ER-01A-11R-A213-07	0.573558388206807	0.471047309844201	1.49483285957213	0.445307276479236	0.207748560012699	0.372059093580916	0.228167549753641
TCGA-BW-A5NO-01A-11R-A27V-07	0.44775555408444	0.595743762096542	1.27190250471193	0.773429246182918	0.398601188920395	0.649762881663258	0.379247167135566
TCGA-CC-5258-01A-01R-A131-07	0.405532422722003	0.665888364365212	1.29238533643199	0.778835463020355	2.08362068949061	0.535819673118905	0.586659347094515
